key;fare_amount;pickup_datetime;pickup_longitude;pickup_latitude;dropoff_longitude;dropoff_latitude;passenger_count
05/05/2009 07:22;41;2009-05-05 07:22:00 UTC;-73955533;40782918;-73949582;40785358;1
14/08/2009 23:44;281;2009-08-14 23:44:39 UTC;-73994197;40703299;-73952688;4080163;2
13/03/2011 17:32;235;2011-03-13 17:32:00 UTC;-740051;40725537;-74005147;40713687;5
02/08/2012 14:37;121;2012-08-02 14:37:39 UTC;-7399733;4071929;-7396953;40757317;3
31/03/2013 22:51;145;2013-03-31 22:51:00 UTC;-738744;4077397;-7393539;40756212;1
28/05/2013 19:13;85;2013-05-28 19:13:00 UTC;-73986902;40761082;-73969945;407844;1
07/02/2015 16:21;85;2015-02-07 16:21:07 UTC;-7,39603E+15;4,07659E+15;-7,39641E+14;4,0764E+16;1
25/04/2009 12:45;133;2009-04-25 12:45:00 UTC;-74002805;4072001;-74003028;40748068;5
30/11/2010 13:44;73;2010-11-30 13:44:07 UTC;-73969927;40762868;-73974467;40753523;1
10/06/2012 01:11;265;2012-06-10 01:11:00 UTC;-7398224;4073204;-73917622;4087105;1
30/08/2009 12:22;77;2009-08-30 12:22:00 UTC;-73992855;4074895;-73988255;40729645;3
02/12/2009 21:30;105;2009-12-02 21:30:00 UTC;-73974463;4076152;-73985262;40744608;5
21/01/2013 11:37;75;2013-01-21 11:37:01 UTC;-73974198;40737042;-73984157;40748006;1
17/01/2015 19:50;115;2015-01-17 19:50:47 UTC;-7,3993E+16;4,06929E+16;-7,39627E+14;4,06881E+16;1
08/03/2010 09:34;69;2010-03-08 09:34:00 UTC;-73983925;4073838;-73999108;40738377;1
15/01/2011 14:13;53;2011-01-15 14:13:33 UTC;-7399282;40740327;-73980251;40735198;1
18/02/2012 17:53;89;2012-02-18 17:53:40 UTC;-74007224;40728267;-73980726;40737952;1
07/04/2013 01:04;135;2013-04-07 01:04:09 UTC;-73992277;40727433;-7395417;40770398;1
06/03/2010 08:33;81;2010-03-06 08:33:06 UTC;-73986657;40721548;-73990837;40745632;1
09/03/2010 12:53;77;2010-03-09 12:53:41 UTC;-73954116;40763925;-73973013;40759026;1
27/04/2011 23:27;73;2011-04-27 23:27:00 UTC;-73991763;40729392;-7399563;40746625;5
28/02/2013 23:07;135;2013-02-28 23:07:06 UTC;-7395661;40771063;-74001072;40738104;1
21/05/2015 00:52;215;2015-05-21 00:52:28 UTC;-7,39557E+16;4,08041E+16;-7,39978E+16;4,0737E+16;1
16/08/2009 06:57;117;2009-08-16 06:57:12 UTC;-73983014;40763115;-73991515;40749895;2
19/10/2009 12:42;45;2009-10-19 12:42:00 UTC;-73991655;40738772;-74003533;40741047;5
23/04/2011 21:57;498;2011-04-23 21:57:00 UTC;0;0;0;0;1
08/04/2012 15:08;61;2012-04-08 15:08:00 UTC;-73982865;4076319;-73982732;40760355;2
17/07/2012 08:42;53;2012-07-17 08:42:00 UTC;-73991427;40747122;-74001177;40740042;1
31/08/2012 23:49;133;2012-08-31 23:49:00 UTC;-73994753;40753642;-74005643;40725928;5
19/11/2012 16:39;75;2012-11-19 16:39:04 UTC;-74001528;4071958;-73989884;40726388;1
10/03/2013 00:14;185;2013-03-10 00:14:53 UTC;-73963687;40757132;-74005546;40726114;1
08/06/2014 05:58;75;2014-06-08 05:58:00 UTC;-7398261;40772242;-7400264;40755995;6
09/10/2010 00:57;109;2010-10-09 00:57:17 UTC;-73971059;4076155;-74005047;40739944;1
24/02/2011 16:22;33;2011-02-24 16:22:00 UTC;-73995137;40744685;-73989348;40747882;1
11/08/2012 15:10;77;2012-08-11 15:10:58 UTC;-73981202;40781682;-74002718;40760676;1
06/06/2015 23:33;8;2015-06-06 23:33:07 UTC;-7,40057E+16;4,07507E+16;-7,40082E+16;4,07375E+16;3
16/07/2010 18:20;73;2010-07-16 18:20:02 UTC;-74001786;4075074;-73981471;40740704;3
25/10/2012 20:22;5;2012-10-25 20:22:21 UTC;-7398747;40719892;-7398171;4073104;1
03/06/2013 07:01;85;2013-06-03 07:01:17 UTC;-73994583;40760959;-73974355;40759167;1
17/08/2009 20:01;113;2009-08-17 20:01:00 UTC;-73982675;40748427;-73950382;40793063;1
17/05/2010 17:59;93;2010-05-17 17:59:15 UTC;-73963335;40777539;-73982109;40769787;1
24/08/2010 14:11;49;2010-08-24 14:11:00 UTC;0;0;0;0;1
27/10/2012 00:40;23;2012-10-27 00:40:32 UTC;-73957382;40729752;-73999692;4072848;1
07/12/2014 09:18;125;2014-12-07 09:18:35 UTC;-73998411;40717142;-73984434;40759125;1
13/02/2010 21:03;73;2010-02-13 21:03:24 UTC;-73989708;40734358;-74001964;40726402;1
14/06/2010 23:54;69;2010-06-14 23:54:00 UTC;-73991587;40759887;-73977275;40782833;1
20/08/2010 00:38;189;2010-08-20 00:38:12 UTC;-74007231;40708738;-73974163;40788915;1
12/03/2011 23:15;81;2011-03-12 23:15:30 UTC;-73973802;4076328;-73993012;4074158;1
19/06/2013 20:12;20;2013-06-19 20:12:30 UTC;-73990323;40766614;-73944941;40721631;1
31/12/2010 12:32;277;2010-12-31 12:32:00 UTC;-73870908;40773728;-7396583;40756078;1
15/10/2012 18:13;12;2012-10-15 18:13:00 UTC;-73985597;40744612;-73979275;40766885;1
17/01/2013 12:27;145;2013-01-17 12:27:00 UTC;0;0;0;0;1
06/03/2014 23:26;205;2014-03-06 23:26:38 UTC;-74006857;40735703;-73951107;40727836;1
09/09/2014 18:54;115;2014-09-09 18:54:00 UTC;-73986815;40751485;-7397195;40763267;1
10/06/2015 22:53;385;2015-06-10 22:53:25 UTC;-7,39991E+16;4,07342E+16;-7,39371E+16;4,08565E+16;1
28/05/2011 19:47;121;2011-05-28 19:47:18 UTC;-73966616;4076247;-73998942;40734029;2
11/08/2011 15:13;65;2011-08-11 15:13:00 UTC;-73953965;4076637;-73971245;40746135;1
15/01/2013 00:40;11;2013-01-15 00:40:00 UTC;-73988132;40769845;-7395829;40810437;2
30/08/2014 18:25;55;2014-08-30 18:25:05 UTC;-73951517;40793494;-73949826;4080225;1
22/11/2014 11:32;9;2014-11-22 11:32:54 UTC;-73977441;40729209;-73996526;40723787;1
22/04/2009 07:30;61;2009-04-22 07:30:00 UTC;-73979517;40777112;-73966243;40789408;1
23/06/2009 02:27;105;2009-06-23 02:27:00 UTC;-73985845;40727002;-73987633;40761233;3
07/08/2010 18:20;61;2010-08-07 18:20:33 UTC;-73969914;4079971;-7397537;40782193;1
17/06/2009 19:35;81;2009-06-17 19:35:00 UTC;-73969743;40753525;-73991032;40750567;1
15/03/2009 00:13;81;2009-03-15 00:13:10 UTC;-7398372;40729682;-7399226;40749393;3
09/05/2012 19:10;77;2012-05-09 19:10:00 UTC;-73983362;40744807;-73990497;40723462;5
08/02/2013 13:58;5;2013-02-08 13:58:19 UTC;-7396119;40760639;-73954191;40764011;1
24/06/2013 17:21;95;2013-06-24 17:21:15 UTC;-73992113;40749252;-73986593;40730022;1
16/09/2009 11:33;65;2009-09-16 11:33:43 UTC;-73947518;40783511;-73953376;40771156;1
23/10/2014 08:18;45;2014-10-23 08:18:56 UTC;-73968734;40762241;-73960271;40759084;1
29/05/2010 12:06;57;2010-05-29 12:06:15 UTC;-73984556;40728638;-73998881;40733796;1
28/08/2012 15:53;97;2012-08-28 15:53:00 UTC;-73959357;40781235;-7398019;4076262;1
07/02/2015 23:39;9;2015-02-07 23:39:44 UTC;-7,39819E+16;4,07734E+16;-7,39713E+16;4,07559E+16;1
21/11/2009 17:32;65;2009-11-21 17:32:00 UTC;-74001383;40730968;-73982538;40739522;2
20/05/2010 11:43;169;2010-05-20 11:43:00 UTC;-73960717;40781033;-73986783;40729803;1
31/07/2010 02:31;89;2010-07-31 02:31:00 UTC;-73952103;40777652;-73972042;4074724;5
30/07/2011 20:22;101;2011-07-30 20:22:00 UTC;-73992157;40721378;-73946788;40725122;1
01/09/2011 22:49;65;2011-09-01 22:49:00 UTC;-73982998;4075448;-73989678;4074165;3
23/11/2011 20:30;61;2011-11-23 20:30:00 UTC;-73969375;40763778;-73955362;40782543;1
04/05/2012 12:10;101;2012-05-04 12:10:28 UTC;-73978779;40782495;-73946361;40775527;1
03/12/2012 21:23;7;2012-12-03 21:23:00 UTC;-740026;40726642;-73989272;40729342;1
01/03/2013 11:21;17;2013-03-01 11:21:00 UTC;-74016272;40706117;-73987158;40750547;5
11/09/2013 18:04;2083;2013-09-11 18:04:52 UTC;-74007206;40727043;-73998515;40681469;1
17/01/2014 07:58;155;2014-01-17 07:58:23 UTC;-73958575;40800223;-73979889;40754889;1
27/09/2009 00:20;109;2009-09-27 00:20:18 UTC;-73985022;40763903;-74007795;40740579;2
24/04/2011 10:35;57;2011-04-24 10:35:00 UTC;-739616;40771217;-7397396;40757085;5
24/04/2015 19:17;125;2015-04-24 19:17:00 UTC;-7,39864E+16;4,07622E+16;-7,39545E+14;4,07867E+15;1
11/12/2010 19:02;89;2010-12-11 19:02:00 UTC;-73973945;40757182;-73986738;40729877;2
28/02/2011 06:17;129;2011-02-28 06:17:05 UTC;-73937604;40812942;-73985109;40759717;1
27/04/2011 06:51;81;2011-04-27 06:51:10 UTC;-73947347;40780302;-73974687;40763772;1
12/04/2012 09:35;61;2012-04-12 09:35:22 UTC;-73967003;40772417;-7396886;40761147;0
16/08/2013 08:53;35;2013-08-16 08:53:00 UTC;-73960852;4077538;-73954057;40773742;1
04/10/2010 20:02;53;2010-10-04 20:02:00 UTC;-73983707;40753102;-73990873;40756318;3
07/03/2012 21:54;97;2012-03-07 21:54:33 UTC;-74012934;40716545;-73982006;40727794;2
03/08/2011 08:32;69;2011-08-03 08:32:13 UTC;-73966429;40766012;-73974489;40751915;1
19/01/2012 18:59;41;2012-01-19 18:59:26 UTC;-73988517;40769237;-73982433;40776185;1
23/07/2010 15:35;121;2010-07-23 15:35:00 UTC;-73958452;40781575;-73991862;4076065;1
17/02/2012 00:37;73;2012-02-17 00:37:00 UTC;-73986093;40738385;-74001415;40717652;5
18/08/2012 01:35;97;2012-08-18 01:35:34 UTC;-74007498;40743384;-73973584;40757292;1
11/09/2009 12:10;41;2009-09-11 12:10:35 UTC;-7398033;4074907;-73976398;40745893;1
01/06/2010 22:16;93;2010-06-01 22:16:56 UTC;-73969447;40760995;-74000901;4074633;1
16/06/2011 20:08;133;2011-06-16 20:08:00 UTC;-73972733;40754625;-74005123;40741368;2
11/07/2012 20:30;53;2012-07-11 20:30:00 UTC;-73961558;40758347;-73956123;40767572;2
27/07/2013 01:14;19;2013-07-27 01:14:00 UTC;-73978267;4078222;-7398201;40727632;5
30/09/2010 16:40;165;2010-09-30 16:40:00 UTC;-73976168;4075233;-74013987;40717055;5
31/10/2009 21:34;89;2009-10-31 21:34:00 UTC;-73997865;40740758;-73984487;40757573;3
23/12/2009 10:56;205;2009-12-23 10:56:00 UTC;-73986702;40767783;-73986575;40716753;1
10/05/2013 14:01;265;2013-05-10 14:01:49 UTC;-73982045;40768425;-73904829;40774048;1
07/11/2013 08:41;52;2013-11-07 08:41:00 UTC;-7379076;40646777;-7399368;40731962;1
04/03/2011 21:53;49;2011-03-04 21:53:00 UTC;-73948947;40784875;-73949983;4079302;5
01/09/2012 12:45;511;2012-09-01 12:45:03 UTC;-73998511;40738947;-74177341;40695125;2
04/03/2014 07:18;10;2014-03-04 07:18:07 UTC;-7398123;40780845;-73979771;40753439;1
06/04/2015 07:59;65;2015-04-06 07:59:54 UTC;-7,39652E+16;4,07725E+16;-7,39759E+16;4,07599E+16;1
02/03/2009 08:26;61;2009-03-02 08:26:00 UTC;-74016358;40709663;-74005203;40720102;1
14/10/2010 17:20;149;2010-10-14 17:20:00 UTC;-73995778;40742787;-73958373;4077922;1
02/09/2013 08:24;8;2013-09-02 08:24:46 UTC;-73970349;40752721;-73991453;40750023;1
21/07/2009 15:06;97;2009-07-21 15:06:20 UTC;-73984132;40746957;-73957938;40774613;2
28/04/2013 20:42;35;2013-04-28 20:42:02 UTC;-73964776;4080161;-73961025;40806655;1
02/06/2013 00:42;17;2013-06-02 00:42:00 UTC;-7396183;4079549;-74004282;4074225;1
27/08/2014 21:40;7;2014-08-27 21:40:00 UTC;-7398357;40766385;-73984653;40779567;1
02/09/2009 13:47;89;2009-09-02 13:47:00 UTC;-73980592;4076791;-73989908;40748973;5
24/06/2010 12:51;41;2010-06-24 12:51:00 UTC;-73976577;40756085;-73972;40762797;5
16/11/2012 17:38;10;2012-11-16 17:38:01 UTC;-73990918;40749822;-73964442;40753915;1
25/11/2014 22:20;8;2014-11-25 22:20:00 UTC;-73979967;40765622;-73983073;40759947;2
19/04/2015 20:12;7;2015-04-19 20:12:33 UTC;-7,3953E+16;4,07795E+16;-7,39619E+15;4,07686E+16;1
04/02/2012 11:45;105;2012-02-04 11:45:00 UTC;-73999927;40727035;-73977872;40751277;1
24/08/2012 14:47;49;2012-08-24 14:47:00 UTC;-7399427;40751037;-73986408;40760655;1
18/03/2014 00:19;19;2014-03-18 00:19:45 UTC;-73981518;40749954;-7394527;40702722;1
31/07/2014 23:59;115;2014-07-31 23:59:38 UTC;-73987145;40755786;-73982275;40731931;1
27/02/2015 12:51;205;2015-02-27 12:51:45 UTC;-7,39725E+16;4,07866E+12;-7,39389E+16;4,08538E+14;1
29/04/2009 11:36;57;2009-04-29 11:36:51 UTC;-73992715;40746145;-73987356;40743096;1
12/10/2011 17:24;77;2011-10-12 17:24:55 UTC;-73997147;40722146;-73978673;40736698;1
16/08/2012 18:56;157;2012-08-16 18:56:00 UTC;-73964842;40775527;-7399313;40755017;1
01/08/2014 01:06;5;2014-08-01 01:06:00 UTC;-73990298;40718945;-73996752;40721267;1
22/11/2014 07:42;55;2014-11-22 07:42:00 UTC;-7395687;40769812;-73960792;40774087;1
08/02/2015 09:18;125;2015-02-08 09:18:35 UTC;-7,39652E+14;4,07552E+14;-7,39732E+16;4,07901E+16;1
26/02/2009 12:46;69;2009-02-26 12:46:00 UTC;-73960717;40761337;-73953668;40778748;4
27/03/2009 15:10;69;2009-03-27 15:10:59 UTC;-73977796;40754881;-73959722;40771958;1
23/01/2012 15:39;49;2012-01-23 15:39:00 UTC;-73978437;40783292;-73975767;40776307;1
22/11/2014 13:57;45;2014-11-22 13:57:24 UTC;-73979245;40740703;-73987376;40729591;1
28/01/2009 12:32;37;2009-01-28 12:32:00 UTC;-73983313;40764485;-73983768;40766388;1
10/12/2010 09:00;57;2010-12-10 09:00:00 UTC;-73981262;40750528;-73978083;4075811;1
18/03/2011 16:58;73;2011-03-18 16:58:00 UTC;-73975403;40749207;-73958278;40770922;1
02/07/2011 00:57;61;2011-07-02 00:57:00 UTC;-73964443;40760384;-73979237;40744406;1
07/05/2013 06:49;13;2013-05-07 06:49:17 UTC;-73973547;4074788;-74010577;40719787;1
12/12/2013 07:34;65;2013-12-12 07:34:00 UTC;-73994223;40750275;-73982967;40759132;1
18/12/2013 14:21;17;2013-12-18 14:21:53 UTC;-7396649;40764302;-74002917;40750489;3
28/02/2011 23:19;57;2011-02-28 23:19:00 UTC;-73989908;40729543;-73980272;40749187;1
08/12/2011 16:00;45;2011-12-08 16:00:00 UTC;-73998503;40734942;-7399504;40739827;1
28/12/2011 01:16;69;2011-12-28 01:16:16 UTC;-74005644;40741148;-73985231;40742187;1
12/09/2013 09:42;175;2013-09-12 09:42:06 UTC;-74005142;4070671;-74006647;40751412;1
29/07/2011 20:05;97;2011-07-29 20:05:00 UTC;-7395308;40772517;-73975203;40748825;5
09/10/2011 17:05;53;2011-10-09 17:05:53 UTC;-73980946;40744671;-73980716;40734043;1
26/01/2012 08:04;45;2012-01-26 08:04:00 UTC;-73963345;40766047;-7395749;40773447;5
25/09/2014 21:10;5733;2014-09-25 21:10:00 UTC;-73789635;40647025;-7399167;40762972;1
27/07/2012 18:17;73;2012-07-27 18:17:00 UTC;-73982548;40756902;-73986317;40778802;6
03/03/2015 15:38;145;2015-03-03 15:38:57 UTC;-7,39855E+15;4,0753E+16;-7,39854E+16;4,07706E+16;1
20/06/2014 23:11;115;2014-06-20 23:11:00 UTC;-73993982;40751182;-73973102;40757027;5
16/11/2014 18:26;55;2014-11-16 18:26:00 UTC;-73982017;40751457;-73983562;40743807;1
22/05/2014 07:03;205;2014-05-22 07:03:00 UTC;-74016107;40706947;-73975632;40755425;1
22/08/2009 18:03;85;2009-08-22 18:03:00 UTC;-73991342;40749327;-74000095;40728615;1
24/08/2009 05:55;85;2009-08-24 05:55:25 UTC;-73977815;40752154;-73990801;40728508;1
15/05/2010 17:41;157;2010-05-15 17:41:00 UTC;-739953;40688333;-74004565;40730505;3
01/11/2012 07:42;155;2012-11-01 07:42:29 UTC;-73973799;40782914;-73974204;40755722;1
20/09/2014 19:16;75;2014-09-20 19:16:00 UTC;-73984585;40743362;-73976933;40758923;5
15/02/2011 17:18;85;2011-02-15 17:18:31 UTC;-73983935;40765902;-73999334;40739068;1
24/06/2009 19:31;109;2009-06-24 19:31:09 UTC;-73985213;40720639;-73977424;40752193;1
28/01/2013 09:40;75;2013-01-28 09:40:00 UTC;-73991097;40760407;-73993548;40747378;1
30/05/2014 18:41;115;2014-05-30 18:41:55 UTC;-73964696;40761638;-73985232;40735877;1
03/05/2009 03:01;49;2009-05-03 03:01:00 UTC;-73950573;4066997;-73962653;40677248;1
28/11/2012 14:23;17;2012-11-28 14:23:11 UTC;-73970116;40764589;-73988974;40751757;1
03/09/2012 22:48;65;2012-09-03 22:48:40 UTC;-7398328;40771423;-74003578;40744209;1
30/04/2013 06:25;65;2013-04-30 06:25:00 UTC;-739906;40751215;-73975907;40759187;2
30/05/2015 08:03;85;2015-05-30 08:03:12 UTC;-7,39785E+16;4,06846E+14;-7,40062E+16;4,06831E+16;1
04/09/2009 13:02;73;2009-09-04 13:02:09 UTC;-73988409;40743329;-74007644;40732189;1
19/09/2010 22:02;77;2010-09-19 22:02:36 UTC;-73978614;40785948;-73956776;40772244;1
21/05/2012 08:20;65;2012-05-21 08:20:11 UTC;-73982262;40755603;-73993582;40742012;1
13/04/2014 19:12;105;2014-04-13 19:12:13 UTC;-73971548;40757837;-73968102;40786876;1
22/09/2014 19:32;9;2014-09-22 19:32:03 UTC;-7397946;40784531;-74002022;40761315;1
28/06/2015 22:01;65;2015-06-28 22:01:41 UTC;-7,39615E+14;4,07709E+16;-7,39763E+16;4,07658E+16;2
28/02/2011 11:16;41;2011-02-28 11:16:00 UTC;-7396173;4076193;-73958503;40768863;1
25/06/2009 20:25;49;2009-06-25 20:25:16 UTC;-7399261;40743592;-73983339;40756801;3
05/06/2015 01:29;55;2015-06-05 01:29:57 UTC;-7,40096E+16;4,07046E+16;-7,40036E+16;4,07076E+16;2
01/01/2010 03:57;257;2010-01-01 03:57:41 UTC;-73983841;40768059;-73962046;40693109;1
15/12/2012 02:21;9;2012-12-15 02:21:07 UTC;-73987113;40729484;-73991678;40748959;2
15/05/2010 04:17;73;2010-05-15 04:17:25 UTC;-73842789;40683974;-7384352;40683258;1
13/04/2010 21:22;93;2010-04-13 21:22:00 UTC;-73970238;4076247;-73991128;40732532;1
09/09/2010 22:22;61;2010-09-09 22:22:04 UTC;-7398439;40759547;-73972615;407551;1
17/04/2009 17:54;53;2009-04-17 17:54:28 UTC;-73980504;40730094;-73981302;40741294;1
30/01/2010 18:27;41;2010-01-30 18:27:00 UTC;-7396068;4076162;-7396188;40764063;1
13/05/2011 00:33;77;2011-05-13 00:33:33 UTC;-73968336;40799921;-7393807;40797048;1
10/07/2011 22:55;317;2011-07-10 22:55:00 UTC;-73781882;40644775;-73908485;40773062;1
05/09/2011 18:54;97;2011-09-05 18:54:34 UTC;-73962601;40759031;-73991651;40738764;1
20/03/2010 20:18;57;2010-03-20 20:18:00 UTC;-73987772;40728515;-73998028;4071962;1
15/03/2014 01:51;155;2014-03-15 01:51:00 UTC;-73987725;40755745;-73983365;40719832;1
01/03/2009 13:42;65;2009-03-01 13:42:48 UTC;-73952307;40766293;-73969464;4076353;1
26/10/2009 18:18;57;2009-10-26 18:18:10 UTC;-73988591;40748155;-73983047;40757021;4
26/03/2014 12:16;75;2014-03-26 12:16:05 UTC;-73986195;40756729;-7399066;40751073;1
28/05/2011 15:41;57;2011-05-28 15:41:36 UTC;-73978193;40752479;-7398899;40744363;2
05/03/2014 14:47;19;2014-03-05 14:47:13 UTC;-74006614;40706726;-73980512;40753255;2
30/12/2014 12:28;6;2014-12-30 12:28:24 UTC;-73967519;40768645;-73961366;40761854;1
06/10/2010 22:22;97;2010-10-06 22:22:50 UTC;-73978507;40745212;-73986265;40767375;2
26/03/2014 08:15;20;2014-03-26 08:15:15 UTC;-7397902;4075911;-74012532;40706778;2
11/09/2014 08:16;165;2014-09-11 08:16:43 UTC;-74006401;40733127;-73984887;40768465;1
15/06/2011 17:12;57;2011-06-15 17:12:50 UTC;-73978834;407574;-73987216;40751985;1
05/11/2011 12:54;45;2011-11-05 12:54:00 UTC;-73979552;40766448;-73985712;4076121;5
18/05/2014 23:21;95;2014-05-18 23:21:21 UTC;-73970138;40759579;-73997037;40738417;1
07/07/2014 20:38;35;2014-07-07 20:38:30 UTC;-73955249;40689776;-73956575;40696457;1
10/10/2014 20:16;95;2014-10-10 20:16:00 UTC;-73962382;4081028;-73975782;40781517;2
17/12/2014 12:26;20;2014-12-17 12:26:24 UTC;-73972804;4074878;-73923238;40760923;1
19/04/2011 21:42;61;2011-04-19 21:42:57 UTC;-73943256;40746691;-73923184;40739629;1
24/02/2014 14:44;15;2014-02-24 14:44:31 UTC;-74006547;40731356;-73973477;40752824;1
05/05/2009 21:00;189;2009-05-05 21:00:33 UTC;-73788571;40641405;-73884558;40674824;1
24/07/2009 10:30;81;2009-07-24 10:30:00 UTC;-73987715;40768665;-7398147;4075629;1
09/02/2011 12:42;53;2011-02-09 12:42:00 UTC;-73990928;40750797;-73982455;40756523;1
21/04/2010 18:39;61;2010-04-21 18:39:00 UTC;-73978623;40720128;-73990457;40728723;1
09/05/2010 23:39;233;2010-05-09 23:39:00 UTC;-7398837;40738627;-73942857;40844578;5
21/06/2011 11:00;109;2011-06-21 11:00:00 UTC;-73916968;40743112;-73967937;40754933;1
03/10/2011 08:23;105;2011-10-03 08:23:00 UTC;-7396058;40769823;-73984972;4075373;2
16/03/2012 19:10;89;2012-03-16 19:10:00 UTC;-73992095;40749383;-73992115;40725545;1
03/12/2014 18:49;45;2014-12-03 18:49:00 UTC;-73990835;40733707;-7399557;40726285;1
03/07/2009 11:02;41;2009-07-03 11:02:00 UTC;-73991775;40759475;-73980847;40756747;1
16/06/2010 11:46;61;2010-06-16 11:46:00 UTC;-73982567;40752333;-73991372;40734955;1
27/03/2011 09:55;97;2011-03-27 09:55:00 UTC;-73989063;4077741;-73993273;40743023;1
08/07/2013 22:20;9;2013-07-08 22:20:29 UTC;-73958317;4076895;-73967485;40787859;1
10/02/2014 22:37;155;2014-02-10 22:37:29 UTC;-73997929;40722483;-73973796;40671617;1
08/01/2009 06:38;93;2009-01-08 06:38:10 UTC;-73958947;40781008;-73987687;40741191;1
06/09/2013 12:13;55;2013-09-06 12:13:00 UTC;-739908;40739817;-73995203;40731782;1
04/03/2012 11:49;65;2012-03-04 11:49:41 UTC;-73980927;40774574;-73967897;40792434;1
12/06/2014 10:20;23;2014-06-12 10:20:00 UTC;-73993922;40750007;-73948322;40782747;1
28/02/2009 20:48;45;2009-02-28 20:48:10 UTC;-73786723;40640526;-73963702;40775295;1
17/12/2009 08:41;145;2009-12-17 08:41:00 UTC;-73975235;4075755;-74014625;40711643;1
07/04/2012 00:32;177;2012-04-07 00:32:00 UTC;-73971808;4075388;-73906187;40779687;1
06/09/2013 15:26;215;2013-09-06 15:26:08 UTC;-73975048;40757456;-74014369;40703803;1
10/01/2015 13:48;7;2015-01-10 13:48:03 UTC;-7,39812E+14;4,07414E+16;-7,39921E+16;4,07492E+16;1
21/11/2009 23:10;41;2009-11-21 23:10:54 UTC;-73980475;40721935;-73988716;40726709;3
20/04/2009 01:52;81;2009-04-20 01:52:23 UTC;-74002115;40739539;-73980812;40724961;1
22/02/2012 11:45;53;2012-02-22 11:45:31 UTC;-73976634;40739354;-73986453;40736971;1
26/07/2012 09:56;53;2012-07-26 09:56:32 UTC;-73996454;40747922;-74000291;40757577;1
03/04/2014 08:28;10;2014-04-03 08:28:00 UTC;-73953;4078612;-73968552;40764892;4
18/01/2011 09:58;161;2011-01-18 09:58:10 UTC;-73970218;40794425;-73992914;40740379;1
11/04/2010 03:42;69;2010-04-11 03:42:58 UTC;-73983401;40766727;-73996922;40742284;2
15/11/2013 21:13;8;2013-11-15 21:13:20 UTC;-74004243;40747568;-73997867;40734492;4
02/01/2010 22:26;69;2010-01-02 22:26:32 UTC;-73972543;40786644;-73982391;40768234;1
01/01/2014 15:10;33;2014-01-01 15:10:00 UTC;-739861;40759922;-73863585;40737327;1
11/09/2014 03:40;5;2014-09-11 03:40:00 UTC;-74003487;40749042;-7399736;4075706;1
07/02/2015 11:09;6;2015-02-07 11:09:00 UTC;-7,39669E+14;4,07532E+16;-7,39721E+14;4,07628E+16;1
25/10/2013 09:11;145;2013-10-25 09:11:00 UTC;-73966802;40643895;-7400693;4072307;1
02/03/2015 18:14;45;2015-03-02 18:14:10 UTC;-7,3991E+13;4,07658E+16;-7,39835E+14;4,07629E+16;1
24/09/2009 16:53;53;2009-09-24 16:53:00 UTC;-7397693;40749857;-73986237;40746542;1
03/03/2012 09:09;93;2012-03-03 09:09:27 UTC;-73955159;40777342;-73980921;40763245;1
21/04/2012 14:38;53;2012-04-21 14:38:57 UTC;-73954742;40783812;-73955161;40770157;1
13/02/2010 14:30;69;2010-02-13 14:30:18 UTC;-73990497;40740415;-73981629;40728742;2
26/02/2010 03:58;133;2010-02-26 03:58:27 UTC;-7399277;40743568;-73988474;40693502;1
13/10/2010 19:58;57;2010-10-13 19:58:00 UTC;-739944;4073215;-7398829;4073762;1
26/01/2011 08:04;53;2011-01-26 08:04:00 UTC;-73990923;40766102;-7398156;40762103;1
16/05/2012 11:18;61;2012-05-16 11:18:00 UTC;-740068;40730562;-73998357;4074558;1
19/05/2010 09:18;73;2010-05-19 09:18:00 UTC;-73991582;40744067;-73975412;40754573;3
28/06/2010 08:30;105;2010-06-28 08:30:00 UTC;-7396056;40797445;-73985952;40756643;5
11/04/2013 20:25;11;2013-04-11 20:25:00 UTC;-74009678;40704795;-73989192;40730692;1
15/08/2013 06:00;95;2013-08-15 06:00:04 UTC;-73993191;40757703;-74005713;40726456;1
24/03/2010 21:18;53;2010-03-24 21:18:59 UTC;-73985769;40755586;-73980014;40746217;2
17/07/2010 06:24;25;2010-07-17 06:24:04 UTC;-73934094;40751906;-73934094;40751906;1
